[DEBUG] 2023-11-15 14:09:37,735 | gen_vcard.py:57 | 1. Generated Gonzalez_Lori
[DEBUG] 2023-11-15 15:47:13,976 | gen_vcard.py:72 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:47:14,166 | gen_vcard.py:72 | 10. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:47:14,318 | gen_vcard.py:72 | 11. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:47:14,499 | gen_vcard.py:72 | 12. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:47:14,687 | gen_vcard.py:72 | 13. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:47:14,844 | gen_vcard.py:72 | 14. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:47:15,034 | gen_vcard.py:72 | 15. Generated Chambers_Michelle.qr.png
[INFO] 2023-11-15 15:47:15,034 | gen_vcard.py:73 | QR Generation success !
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 15:54:28,969 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 15:54:28,970 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 15:54:28,970 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 15:54:28,970 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[DEBUG] 2023-11-15 15:54:28,971 | gen_vcard.py:64 | 11. Generated Peterson_Roy.vcf
[DEBUG] 2023-11-15 15:54:28,971 | gen_vcard.py:64 | 12. Generated Chavez_Andrew.vcf
[DEBUG] 2023-11-15 15:54:28,971 | gen_vcard.py:64 | 13. Generated Dodson_Kenneth.vcf
[DEBUG] 2023-11-15 15:54:28,971 | gen_vcard.py:64 | 14. Generated Hood_Jeremy.vcf
[DEBUG] 2023-11-15 15:54:28,971 | gen_vcard.py:64 | 15. Generated Chambers_Michelle.vcf
[INFO] 2023-11-15 15:54:28,971 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 15:54:29,433 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 15:54:29,842 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 15:54:30,253 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 15:54:30,664 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 15:54:31,072 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 15:54:31,482 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 15:54:31,892 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:54:32,303 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:54:32,674 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:54:32,897 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:54:33,326 | gen_vcard.py:74 | 11. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:54:33,734 | gen_vcard.py:74 | 12. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:54:34,245 | gen_vcard.py:74 | 13. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:54:34,656 | gen_vcard.py:74 | 14. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:54:35,065 | gen_vcard.py:74 | 15. Generated Chambers_Michelle.qr.png
[INFO] 2023-11-15 15:54:35,065 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 15:56:04,958 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 15:56:04,959 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 15:56:04,959 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 15:56:04,959 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 15:56:04,959 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 15:56:04,959 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 15:56:04,960 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 15:56:04,960 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 15:56:04,961 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 15:56:04,961 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 15:56:04,961 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 15:56:04,961 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 15:56:04,961 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 15:56:04,961 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 15:56:05,205 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 15:56:05,403 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 15:56:05,591 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 15:56:05,778 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 15:56:05,953 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 15:56:06,143 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 15:56:06,328 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:56:06,495 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:56:06,670 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:56:06,860 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 15:56:06,860 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 15:56:44,899 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 15:56:44,899 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 15:56:44,899 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 15:56:44,900 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 15:56:44,900 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 15:56:44,901 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 15:56:44,901 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 15:56:44,901 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 15:56:44,901 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 15:56:44,901 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 15:56:44,901 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 15:56:45,048 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 15:56:45,223 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 15:56:45,405 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 15:56:45,593 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 15:56:45,783 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 15:56:45,968 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 15:56:46,156 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:56:46,345 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:56:46,524 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:56:46,699 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 15:56:46,699 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:00:03,923 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 16:00:04,097 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 16:00:04,277 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 16:00:04,444 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 16:00:04,591 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 16:00:04,785 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 16:00:04,966 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 16:00:05,111 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 16:00:05,262 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 16:00:05,453 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 16:00:05,453 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:00:23,192 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 16:00:23,370 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 16:00:23,535 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 16:00:23,708 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 16:00:23,894 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 16:00:24,066 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 16:00:24,274 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 16:00:24,468 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 16:00:24,658 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 16:00:24,821 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 16:00:24,821 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:01:15,713 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:01:15,713 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:01:15,713 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:01:15,714 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:01:15,714 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:01:15,715 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:01:15,715 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:01:15,715 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:01:15,715 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:01:15,715 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:01:15,867 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 16:01:16,062 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 16:01:16,253 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 16:01:16,425 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 16:01:16,608 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 16:01:16,782 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 16:01:16,953 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 16:01:17,130 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 16:01:17,309 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 16:01:17,504 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 16:01:17,504 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:02:31,075 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:02:31,075 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:02:31,075 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:02:31,075 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:02:31,075 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:02:31,076 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:02:31,076 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:02:31,077 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:02:31,077 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:02:31,077 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:02:31,247 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 16:02:31,430 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 16:02:31,605 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 16:02:31,772 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 16:02:31,967 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 16:02:32,157 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 16:02:32,340 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 16:02:32,521 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 16:02:32,712 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 16:02:32,894 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 16:02:32,894 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:07:46,857 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:07:46,857 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:07:46,857 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:07:46,857 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:07:46,857 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:07:46,858 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:07:46,858 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:07:46,859 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:07:46,859 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:07:46,859 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:07:46,859 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:07:46,859 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:07:47,260 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 16:07:47,457 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 16:07:47,650 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 16:07:47,825 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 16:07:48,022 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 16:07:48,219 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 16:07:48,416 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 16:07:48,595 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 16:07:48,769 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 16:07:48,960 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 16:07:48,961 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:09:36,908 | gen_vcard.py:74 | 1. Generated Gonzalez_Lori.qr.png
[DEBUG] 2023-11-15 16:09:37,101 | gen_vcard.py:74 | 2. Generated Brown_Natasha.qr.png
[DEBUG] 2023-11-15 16:09:37,286 | gen_vcard.py:74 | 3. Generated Hayes_Stephanie.qr.png
[DEBUG] 2023-11-15 16:09:37,439 | gen_vcard.py:74 | 4. Generated Fisher_Dorothy.qr.png
[DEBUG] 2023-11-15 16:09:37,626 | gen_vcard.py:74 | 5. Generated Carson_Ronald.qr.png
[DEBUG] 2023-11-15 16:09:37,805 | gen_vcard.py:74 | 6. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 16:09:37,972 | gen_vcard.py:74 | 7. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 16:09:38,154 | gen_vcard.py:74 | 8. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 16:09:38,336 | gen_vcard.py:74 | 9. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 16:09:38,530 | gen_vcard.py:74 | 10. Generated Lewis_Amy.qr.png
[INFO] 2023-11-15 16:09:38,531 | gen_vcard.py:75 | QR Generation success !
[DEBUG] 2023-11-15 16:18:18,156 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 4. Generated Fisher_Dorothy.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 5. Generated Carson_Ronald.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 6. Generated Fisher_Eric.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 7. Generated Mcfarland_Laura.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 8. Generated Velazquez_Sara.vcf
[DEBUG] 2023-11-15 16:18:18,157 | gen_vcard.py:64 | 9. Generated Wilson_Michael.vcf
[DEBUG] 2023-11-15 16:18:18,158 | gen_vcard.py:64 | 10. Generated Lewis_Amy.vcf
[INFO] 2023-11-15 16:18:18,158 | gen_vcard.py:65 | Vcard Generation success !
[DEBUG] 2023-11-15 16:18:36,174 | gen_vcard.py:64 | 1. Generated Gonzalez_Lori.vcf
[DEBUG] 2023-11-15 16:18:36,175 | gen_vcard.py:64 | 2. Generated Brown_Natasha.vcf
[DEBUG] 2023-11-15 16:18:36,175 | gen_vcard.py:64 | 3. Generated Hayes_Stephanie.vcf
